GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,PROGLIM M 1MG/500MG SR,10TAB,KYNA PHARMACEUTICALS,46,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMMEH-M 1 SR,10TAB,VIBDRUGS BIOSCIENCES,45,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMISIL-M1 SR,10TAB,SANSILL FORMULATIONS,50,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,CYTOGLIM M 1 SR,10TAB,MEDICYTE PHARMACEUTICALS PVT LTD,55,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,AUCTIMET G 1MG/500MG SR,10TAB,BIOALTUS PHARMACEUTICALS PVT LTD,55,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMTUNE M 1MG/500MG SR,10TAB,FORTUNE LABS,58,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,V-GLIM M1 SR,10TAB,VATICAN LIFE SCIENCES PVT LTD,40.3,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,ORGLIDE-M1 SR,10TAB,ORLIFE HEALTHCARE,50,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,SECREMET 1 SR,10TAB,BAL PHARMA LTD,64,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GIRIDE M 1 MG/500 MG SR,10TAB,EAST WEST PHARMA,41.75,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GRIKLI-M1 SR,10TAB,PRECTOR LIFESCIENCES,62,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,HEDGLIM 1 SR,10TAB,HEDVA PHARMACEUTICALS,40,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMREX M 1MG/500MG SR,10TAB,IN MED THERAPEUTICS,57.5,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLYPHMET M1 SR,10TAB,BIOTICS LAB LIFE SERVICES PRIVATE LIMITED,68,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMTINO M 1MG/500MG SR,10TAB,BIOVENSIA PHARMACEUTICAL,45,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMIMAK M 1MG/500MG SR,10TAB,TRIMAK LIFESCIENCES,62.5,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,AVERRIDE M 1MG/500MG SR,10TAB,ALTRAWELL BIOTECH PVT LTD,84,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMITH-MF 1MG/500MG SR,10TAB,JOHNLEE PHARMACEUTICALS PVT LTD,100,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMZEX M 1MG/500MG SR,10TAB,AUSLER SNOVY PHARMA,44,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,CONIGLU G 1MG/500MG SR,10TAB,CONIAK LIFESCIENCES,55,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,DIARE M 1MG/500MG SR,10TAB,GREEN CROSS REMEDIES,47.7,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,IMPRIDE M 1MG/500MG SR,10TAB,AXIS LIFE SCIENCE PVT LTD,55,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,LIFE PRIDE M 1MG/500MG SR,10TAB,BHARTI LIFE SCIENCES,56,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLUCORIS M1 SR,15TAB,ORRIS PHARMACEUTICALS,75,GMP0126,34.5
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLUXER 1MG/500MG SR,10TAB,ALISIER DRUGS PVT LTD,45,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLYACT-G1 SR,10TAB,KRISHGIR PHARMACEUTICALS PVT LTD,40,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,SAVEGLIM M 1MG/500MG SR,10TAB,ARISTO PHARMACEUTICALS PVT LTD,45,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,VARNGLIM 1MG/500MG SR,10TAB,SB LIFESCIENCES,70,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GALLYPRIDE G 1MG/500MG SR,10TAB,NOVALAB HEALTHCARE PVT LTD,55,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLUKIL M 1MG/500MG SR,10TAB,VOLKS BIOTECH,58,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,HYGLIM M 1MG/500MG SR,15TAB,SUNNIVA LIFE SCIENCE,78,GMP0126,34.5
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLICOMAXX M 1MG/500MG SR,15TAB,MAXX FARMACIA (INDIA) LIP,72,GMP0126,34.5
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLYKRIS M 1MG/500MG SR,10TAB,KRISHBAJ INDIA PHARMACEUTICALS PVT LTD,59.9,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,WIZPRIDE M 1 SR,10TAB,JAIWIK BIOTECH,69,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMIVID MF 1MG/500MG SR,10TAB,SEVIDA PHARMA,43,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,METGYM M 1MG/500MG SR,10TAB,EUMED HEALTHCARE,55,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMZA-M1 SR,10TAB,JARUN PHARMACEUTICALS,45,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLYUP-M 1 SR,10TAB,AJANTA PHARMA LTD,42,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMZEN M 1MG/500MG SR,10TAB,FARLEX PHARMACEUTICALS PVT LTD,43,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMPIDE M 1MG/500MG SR,10TAB,MEDDOX FORMULATIONS,55.6,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLUVOIZ M 1MG/500MG SR,10TAB,ELLANJEY LIFESCIENCES,35,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMIWAVE M 1MG/500MG SR,10TAB,UHC LIFE SCIENCES,65,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,ROFORMIN G 1MG/500MG SR,10TAB,ROSEATE MEDICARE,55,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,MIG 1MG/500MG SR,10TAB,LIFEVISION HEALTHCARE,52,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLEETON M 1MG/500MG SR,10TAB,MAXNOVA HEALTHCARE,49,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLUCOTAJ MET 1MG/500MG SR,10TAB,TAJ PHARMA INDIA LTD,86.9,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GILFORMIN M 1MG/500MG SR,15TAB,LEVIN HEALTH CARE,95,GMP0126,34.5
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLYBIR PLUS G1 SR,10TAB,BRILLIANT LIFESCIENCES PVT LTD,58,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMIGARD M 1MG/500MG SR,10TAB,ASTRAEA LIFE SCIENCES PVT LTD,42,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,DIASET M 1 SR,10TAB,STADMED PVT LTD,47.51,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIFIT-M 1 SR,10TAB,FITWEL PHARMACEUTICALS PRIVATE LIMITED,50,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMGOS M 1MG/500MG SR,10TAB,SEGOS BIOCARE,45,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,ALNAMET-GSR 1MG/500MG,10TAB,ALNA BIOTECH PVT LTD,45,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,ACTIMET 1MG/500MG SR,10TAB,SNYDER HEALTHCARE,46,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,EFOGLIM M 1MG/500MG SR,10TAB,OLDMED HEALTHCARE PVT LTD,29,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,DFORMIN-G1 SR,10TAB,DR. D PHARMA,57.5,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLINIST M 1MG/500MG SR,10TAB,VENISTRO BIOTECH,54.7,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,ADIPRIDE M 1MG/500MG SR,10TAB,ADISYS HEALTHCARE,48,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,METOLIZ G 1MG/500MG SR,10TAB,CRINOVA HEALTHCARE,58,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,MATGLIM 1MG/500MG SR,10TAB,JV HEALTHCARE,40.3,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,SNUFIN G 1MG/500MG SR,10TAB,RIDGECURE PHARMA,44,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,MACGLIM M 1MG/500MG SR,15TAB,SHAMAC HEALTH CARE PVT LTD,89.8,GMP0126,34.5
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GIM 1MG/500MG SR,10TAB,MAYGRISS HEALTHCARE PVT. LTD,50,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMI DM PLUS SR,10TAB,SHRRISHTI HEALTH CARE PRODUCTS PVT LTD,53.72,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,MET-GL 1MG SR,10TAB,WEST-COAST PHARMACEUTICAL WORKS LTD,30.18,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMECON 1MG/500MG SR,10TAB,HIMALAYA MEDITEK PVT LTD,40,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,ASTROMET G 1 SR,10TAB,ASTROPHEL PHARMACEUTICALS,58,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,AJAPRIDE M 1MG/500MG SR,15TAB,AJANTA PHARMA LTD,55,GMP0126,34.5
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLUMATE M 1MG/500MG SR,10TAB,MAKSUN BIOTECH PVT LTD,56.75,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,ESTAPRIDE M1 SR,10TAB,ESTRELLAS LIFE SCIENCES PVT. LTD.,53,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,CANPRIDE M 1MG/500MG SR,10TAB,CANIPLA CARE,59,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIHEART-M1 SR,10TAB,CUE LABS,57,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMCYN-M SR,10TAB,SUPRACYN PHARMA,50.9,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,LUCIMET GP 1MG/500MG SR,15TAB,CULMEN HEALTHCARE,55,GMP0126,34.5
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,MINT G 1MG/500MG SR,10TAB,SAFE U PHARMACEUTICALS,40,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMENOVA M 1 MG/500 MG SR,10TAB,TTK HEALTHCARE LTD,60,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,MOMET G 1MG/500MG SR,10TAB,THEOGEN PVT LTD,40.32,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,SALUPRIDE M1 SR,10TAB,SALUBRY LIFE SCIENCES,40,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLYRIL M 1MG/500MG SR,10TAB,AJAPA PHARMA PRIVATE LIMITED,56,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,STARMET G 1MG/500MG SR,10TAB,STARZOL PHARMA,58,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMITISE 1 SR,10TAB,AVYUKT PHARMACEUTICALS,50,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMIRAB M 1MG/500MG SR,10TAB,UNISHINE HEALTH CARE,48,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMRIN-M1 SR,10TAB,H & CARE INCORP,52,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,EVERMET G 1MG/500MG SR,10TAB,EVERSHINE LIFESCIENCES PVT LTD,49,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,APPRIDE M 1MG/500MG SR,10TAB,APKAVIT LIFESCIENCES,89,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMFIRST-M 1 SR,10TAB,SINSAN PHARMACEUTICALS,74.25,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMSITE M 1 MG/500 MG SR,10TAB,SANOFI INDIA LTD,54.18,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,SYSTAMET G 1MG/500MG SR,10TAB,SYSTACARE REMEDIES,49,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,ABIMET G 1MG/500MG SR,10TAB,ALPIC BIOTECH LTD,65,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,DIBERSOL-G 1 SR,10TAB,AMAZEEN PHARMACEUTICALS PVT LTD,62,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLYMON G1 SR,10TAB,SOLACE BIOTECH LTD,59,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMXER M 1MG/500MG SR,10TAB,ALIXAR HEALTHCARE PVT LTD,65,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,ENDOMART G 1MG/500MG SR,10TAB,10 DRUG MART,80,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,ZARMET-GP1 SR,10TAB,ZARGAN HEALTHCARE,50,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLYCOHEAL G 501 SR,10TAB,HEALING PHARMA INDIA PVT LTD,80,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,DIANOVIS-M1 SR,10TAB,NOVALIFE HEALTHCARE,45,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLYCOMINE MF 1MG/500MG SR,10TAB,YUVENTIS PHARMACEUTICALS,45,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMICS M 1MG/500MG SR,10TAB,ETHICS HEALTH CARE PVT LTD,46.35,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,ENDOFORMIN G 1MG/500MG SR,10TAB,PRECIA PHARMA,70,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMIDIB M 1MG/500MG SR,10TAB,HELIOS PHARMACEUTICALS,60,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIM ONE 1MG/500MG SR,10TAB,CIAN HEALTH CARE PVT LTD,43,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMIZIDE M SR 1MG/500MG,10TAB,PANVIK PHARMACEUTICALS,30,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,UZIMET G 1MG/500MG SR,10TAB,DR KUMARS PHARMACEUTICALS,43,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,XT MET M 1MG/500MG SR,10TAB,ATLINA LIFE SCIENCES (OPC) PVT LTD,65,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,METWYN G 1MG/500MG SR,10TAB,GARWYN REMEDIES,50,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,T-GLIMET 1 SR,10TAB,TORANCE HEALTHCARE PVT LTD,63,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMBELL M 1MG/500MG SR,10TAB,NIMBLES BIOTECH PVT LTD,43,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMTER MF 1MG/500MG SR,10TAB,BLUEWATERRESEARCH,52,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,ENRISTAS 1MF SR,10TAB,ANTHEM BIOPHARMA,60.5,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMICURE M 1 SR,10TAB,HBC LIFESCIENCES PVT LTD,59,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLYNOVA-M1 SR,10TAB,TYCOON PHARMACEUTICALS PVT LTD,59,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIMIDALE M 1MG/500MG SR,10TAB,ALLEN DALE BIOSCIENCES,70,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GIMETE 1 SR,10TAB,INNOCUOUS PHARMACEUTICALS PVT LTD,30,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLIREGA M 1MG/500MG SR,10TAB,CUREGA HEALTHCARE PVT LTD,38,GMP0126,23
GLIMEPIRIDE 1 MG + METFORMIN HYDROCHLORIDE 500 MG SR ,GLYCIREST-G1 SR,10TAB,INNOVATIVE PHARMACEUTICALS,40.38,GMP0126,23
THYROXINE SODIUM 150 MCG,THYRONORM 150 MCG,120 TAB,ABBOTT,206.34,GMP0647,163.2
THYROXINE SODIUM 150 MCG,THYROX 150 MCG,100 TAB,MACLEODS PHARMACEUTICALS PVT LTD,172.3,GMP0647,136
THYROXINE SODIUM 150 MCG,LETHYROX 150 MCG,50 TAB,INTAS PHARMACEUTICALS LTD,81.97,GMP0647,68
THYROXINE SODIUM 150 MCG,REXUSNORM 150 MCG,100 TAB,REXUS HEALTHCARE,155,GMP0647,136
THYROXINE SODIUM 150 MCG,THYROUP 150 MCG,100 TAB,LUPIN LTD,161.8,GMP0647,136
THYROXINE SODIUM 150 MCG,THYRORICH 150 MCG,100 TAB,PRIMUS PHARMACEUTICALS,154.33,GMP0647,136
THYROXINE SODIUM 150 MCG,THYRONIL 150 MCG,100 TAB,EAST WEST PHARMA,149,GMP0647,136
THYROXINE SODIUM 150 MCG,THYROFIT 150 MCG,120 TAB,ERIS LIFESCIENCES LTD,171.57,GMP0647,163.2
THYROXINE SODIUM 150 MCG,THYROGEAR 150 MCG,100 TAB,ERINYLE PHARMA,150,GMP0647,136
THYROXINE SODIUM 150 MCG,THYROXIUM 150 MCG,100 TAB,ELDER PROJECTS LTD,155,GMP0647,136
URSODEOXYCHOLIC 150 MG,UDILIV 150  MG,15 TAB,ABBOTT,359.99,GMP0664,201
URSODEOXYCHOLIC 150 MG,URSOWAL 150  MG,10 TAB,WALLACE PHARMACEUTICALS PVT LTD,150,GMP0664,134
URSODEOXYCHOLIC 150 MG,UDX 150  MG,10 TAB,H & CARE INCORP,153,GMP0664,134
URSODEOXYCHOLIC 150 MG,HEPAKIND 150 MG,10 TAB,MANKIND PHARMA LTD,159.5,GMP0664,134
URSODEOXYCHOLIC 150 MG,UDIWOK 150  MG,10 TAB,WOCKHARDT LTD,158.5,GMP0664,134
URSODEOXYCHOLIC 150 MG,UXOLIV 150  MG,10 TAB,THEON PHARMACEUTICALS LTD.,210,GMP0664,134
URSODEOXYCHOLIC 150 MG,UDCYUG 150 MG,10 TAB,YUG PHARMACEUTICALS,173,GMP0664,134
URSODEOXYCHOLIC 150 MG,URSO 150  MG,10 TAB,CUREWELL DRUGS AND PHARMACEUTICALS PVT LTD,145,GMP0664,134
URSODEOXYCHOLIC 150 MG,UDIGAL 150 MG,10 TAB,GALPHA LABORATORIES LTD,199,GMP0664,134
URSODEOXYCHOLIC 150 MG,ACTIBILE 150 MG,10 TAB,ZYDUS CADILA,195.8,GMP0664,134
URSODEOXYCHOLIC 150 MG,UDICOL 150  MG,10 TAB,J B CHEMICALS AND PHARMACEUTICALS LTD,183.79,GMP0664,134
URSODEOXYCHOLIC 150 MG,V CHOLIC 150  MG,10 TAB,VELLINTON HEALTHCARE,156.5,GMP0664,134
URSODEOXYCHOLIC 150 MG,TDLIV 150  MG,10 TAB,TRIKUT HUMANITIES BIO SCIENCE PVT LTD,140,GMP0664,134
URSODEOXYCHOLIC 150 MG,UDIMAX 150  MG,10 TAB,JOHNLEE PHARMACEUTICALS PVT LTD,185,GMP0664,134
URSODEOXYCHOLIC 150 MG,URSOFORD 150 MG,10 TAB,LEEFORD HEALTHCARE LTD,145,GMP0664,134
URSODEOXYCHOLIC 150 MG,URSOLID 150 MG,10 TAB,LEEFORD HEALTHCARE LTD,165,GMP0664,134
URSODEOXYCHOLIC 150 MG,UDIHEP ,10 TAB,WIN-MEDICARE PVT LTD,261,GMP0664,134
URSODEOXYCHOLIC 150 MG,URSOLIC 150  MG,10 TAB,STADMED PVT LTD,152.4,GMP0664,134
URSODEOXYCHOLIC 150 MG,UDIGLAC 150  MG,10 TAB,ZENNAR LIFE SCIENCES,156,GMP0664,134
URSODEOXYCHOLIC 150 MG,MINOLIV-UD 150  MG,10 TAB,MINOVA LIFE SCIENCES PVT LTD,160,GMP0664,134
URSODEOXYCHOLIC 150 MG,SORBIDIOL 150 MG,10 TAB,FRANCO-INDIAN PHARMACEUTICALS PVT LTD,151,GMP0664,134
URSODEOXYCHOLIC 150 MG,UDIGOLD 150 MG,10 TAB,PHARMED LTD,170,GMP0664,134
URSODEOXYCHOLIC 150 MG,VRILIV 150  MG,10 TAB,GOPAL LIFESCIENCES,288,GMP0664,134
URSODEOXYCHOLIC 150 MG,RICOBILE 150  MG,10 TAB,ENRICO PHARMACEUTICALS,142.5,GMP0664,134
URSODEOXYCHOLIC 150 MG,URSODAY 150  MG,10 TAB,DEIFY PHARMA,160,GMP0664,134
URSODEOXYCHOLIC 150 MG,MOVEBILE 150  MG,10 TAB,EMCURE PHARMACEUTICALS LTD,140,GMP0664,134
URSODEOXYCHOLIC 150 MG,ULYSES 150 MG,10 TAB,LUPIN LTD,179.9,GMP0664,134
URSODEOXYCHOLIC 150 MG,USIBON 150 MG,10 TAB,MICRO LABS LTD,148,GMP0664,134
URSODEOXYCHOLIC 150 MG,UDOXYL 150  MG,10 TAB,IND SWIFT LABORATORIES LTD,183.75,GMP0664,134
URSODEOXYCHOLIC 150 MG,TENSODEX 150  MG,10 TAB,MEDCURE PHARMA,154.6,GMP0664,134
URSODEOXYCHOLIC 150 MG,URONIR 150  MG,10 TAB,AISHWARYA HEALTHCARE,145,GMP0664,134
URSODEOXYCHOLIC 150 MG,SEDOGEST 150  MG,10 TAB,LA RENON HEALTHCARE PVT LTD,187,GMP0664,134
URSODEOXYCHOLIC 150 MG,UDOVICE 150  MG,10 TAB,VIBCARE PHARMA PVT LTD,210,GMP0664,134
URSODEOXYCHOLIC 150 MG,URSOKEM 150 MG,10 TAB,ALKEM LABORATORIES LTD,182.5,GMP0664,134
URSODEOXYCHOLIC 150 MG,GB LIV 150  MG,10 TAB,AKUMENTIS HEALTHCARE LTD,218,GMP0664,134
URSODEOXYCHOLIC 150 MG,URSOLIX 150  MG,10 TAB,ELIXIR LIFE CARE PVT LTD,140,GMP0664,134
URSODEOXYCHOLIC 150 MG,UDIGARD 150 MG,10 TAB,SERVOCARE LIFESCIENCES PVT LTD,148,GMP0664,134
URSODEOXYCHOLIC 150 MG,UDILIFE 150 MG,10 TAB,MEDISHRI HEALTHCARE,190,GMP0664,134
URSODEOXYCHOLIC 150 MG,UDIGLOBE 150 MG,10 TAB,OSIANTE BIOTECH,186.36,GMP0664,134
URSODEOXYCHOLIC 150 MG,UDBEST 150  MG,10 TAB,INTRA LIFE,250,GMP0664,134
URSODEOXYCHOLIC 150 MG,URSETOR 150 MG,10 TAB,TORRENT PHARMACEUTICALS LTD,156.6,GMP0664,134
